6.384210586547851562e+01,7.431578826904296875e+01,4.903213024139404297e+00,4.988168716430664062e+00
1.371578979492187500e+02,7.431578826904296875e+01,4.904304504394531250e+00,4.988168716430664062e+00
1.057368392944335938e+02,8.478947448730468750e+01,4.904900074005126953e+00,4.988168716430664062e+00
9.526316070556640625e+01,8.478947448730468750e+01,4.905142784118652344e+00,4.988168716430664062e+00
1.162105255126953125e+02,8.478947448730468750e+01,4.905431747436523438e+00,4.988168716430664062e+00
1.266842117309570312e+02,8.478947448730468750e+01,4.906382560729980469e+00,4.988168716430664062e+00
8.478947448730468750e+01,8.478947448730468750e+01,4.906811237335205078e+00,4.988168716430664062e+00
1.476315765380859375e+02,7.431578826904296875e+01,4.906942844390869141e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.147368431091308594e+01,4.907352924346923828e+00,4.988168716430664062e+00
1.371578979492187500e+02,8.478947448730468750e+01,4.907567501068115234e+00,4.988168716430664062e+00
1.371578979492187500e+02,6.384210586547851562e+01,4.907630920410156250e+00,4.988168716430664062e+00
4.289473724365234375e+01,6.384210586547851562e+01,4.907749176025390625e+00,4.988168716430664062e+00
1.147368431091308594e+01,3.242105102539062500e+01,4.908123493194580078e+00,4.988168716430664062e+00
1.476315765380859375e+02,8.478947448730468750e+01,4.908901214599609375e+00,4.988168716430664062e+00
1.162105255126953125e+02,5.336841964721679688e+01,4.909116268157958984e+00,4.988168716430664062e+00
1.581052703857421875e+02,7.431578826904296875e+01,4.909880638122558594e+00,4.988168716430664062e+00
1.581052703857421875e+02,8.478947448730468750e+01,4.910352706909179688e+00,4.988168716430664062e+00
7.431578826904296875e+01,8.478947448730468750e+01,4.911057472229003906e+00,4.988168716430664062e+00
1.162105255126953125e+02,9.526316070556640625e+01,4.911179065704345703e+00,4.988168716430664062e+00
1.266842117309570312e+02,9.526316070556640625e+01,4.911426544189453125e+00,4.988168716430664062e+00
1.057368392944335938e+02,9.526316070556640625e+01,4.911607265472412109e+00,4.988168716430664062e+00
1.685789489746093750e+02,8.478947448730468750e+01,4.911920070648193359e+00,4.988168716430664062e+00
1.371578979492187500e+02,9.526316070556640625e+01,4.912041664123535156e+00,4.988168716430664062e+00
1.476315765380859375e+02,9.526316070556640625e+01,4.912848472595214844e+00,4.988168716430664062e+00
1.685789489746093750e+02,7.431578826904296875e+01,4.913144588470458984e+00,4.988168716430664062e+00
9.526316070556640625e+01,9.526316070556640625e+01,4.913226127624511719e+00,4.988168716430664062e+00
1.790526275634765625e+02,8.478947448730468750e+01,4.913615703582763672e+00,4.988168716430664062e+00
1.476315765380859375e+02,6.384210586547851562e+01,4.913670063018798828e+00,4.988168716430664062e+00
1.581052703857421875e+02,9.526316070556640625e+01,4.913750171661376953e+00,4.988168716430664062e+00
5.336841964721679688e+01,7.431578826904296875e+01,4.914595603942871094e+00,4.988168716430664062e+00
1.685789489746093750e+02,9.526316070556640625e+01,4.914700031280517578e+00,4.988168716430664062e+00
1.895263214111328125e+02,8.478947448730468750e+01,4.915459632873535156e+00,4.988168716430664062e+00
1.790526275634765625e+02,9.526316070556640625e+01,4.915681362152099609e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.057368392944335938e+02,4.916147708892822266e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.057368392944335938e+02,4.916262626647949219e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.057368392944335938e+02,4.916637897491455078e+00,4.988168716430664062e+00
1.895263214111328125e+02,9.526316070556640625e+01,4.916693210601806641e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.057368392944335938e+02,4.916720867156982422e+00,4.988168716430664062e+00
1.790526275634765625e+02,7.431578826904296875e+01,4.916763305664062500e+00,4.988168716430664062e+00
8.478947448730468750e+01,9.526316070556640625e+01,4.916882991790771484e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.057368392944335938e+02,4.917359828948974609e+00,4.988168716430664062e+00
2.000000000000000000e+02,8.478947448730468750e+01,4.917471885681152344e+00,4.988168716430664062e+00
2.000000000000000000e+02,9.526316070556640625e+01,4.917744636535644531e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.057368392944335938e+02,4.918081760406494141e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.057368392944335938e+02,4.918146610260009766e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.057368392944335938e+02,4.918831348419189453e+00,4.988168716430664062e+00
9.526316070556640625e+01,4.289473724365234375e+01,4.918859004974365234e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.057368392944335938e+02,4.919579982757568359e+00,4.988168716430664062e+00
6.384210586547851562e+01,8.478947448730468750e+01,4.919876098632812500e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.162105255126953125e+02,4.920097351074218750e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.162105255126953125e+02,4.920145988464355469e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.057368392944335938e+02,4.920316696166992188e+00,4.988168716430664062e+00
1.581052703857421875e+02,6.384210586547851562e+01,4.920436382293701172e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.162105255126953125e+02,4.920522212982177734e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.162105255126953125e+02,4.920599460601806641e+00,4.988168716430664062e+00
1.895263214111328125e+02,7.431578826904296875e+01,4.920764923095703125e+00,4.988168716430664062e+00
1.266842117309570312e+02,5.336841964721679688e+01,4.920830726623535156e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.162105255126953125e+02,4.921079635620117188e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.057368392944335938e+02,4.921312332153320312e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.162105255126953125e+02,4.921724319458007812e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.162105255126953125e+02,4.921985626220703125e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.162105255126953125e+02,4.922397613525390625e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.162105255126953125e+02,4.923065185546875000e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.266842117309570312e+02,4.923265933990478516e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.266842117309570312e+02,4.923275947570800781e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.266842117309570312e+02,4.923600673675537109e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.266842117309570312e+02,4.923758983612060547e+00,4.988168716430664062e+00
7.431578826904296875e+01,9.526316070556640625e+01,4.923945903778076172e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.266842117309570312e+02,4.924109935760498047e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.266842117309570312e+02,4.924715995788574219e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.162105255126953125e+02,4.924748897552490234e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.266842117309570312e+02,4.925028324127197266e+00,4.988168716430664062e+00
2.000000000000000000e+02,7.431578826904296875e+01,4.925175666809082031e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.266842117309570312e+02,4.925360202789306641e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.371578979492187500e+02,4.925817966461181641e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.371578979492187500e+02,4.925833225250244141e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.371578979492187500e+02,4.926104545593261719e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.371578979492187500e+02,4.926310539245605469e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.371578979492187500e+02,4.926577568054199219e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.057368392944335938e+02,4.927115440368652344e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.371578979492187500e+02,4.927156448364257812e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.266842117309570312e+02,4.927462577819824219e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.371578979492187500e+02,4.927475452423095703e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.476315765380859375e+02,4.927901744842529297e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.476315765380859375e+02,4.927935600280761719e+00,4.988168716430664062e+00
1.685789489746093750e+02,6.384210586547851562e+01,4.927978515625000000e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.476315765380859375e+02,4.928155422210693359e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.476315765380859375e+02,4.928395748138427734e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.476315765380859375e+02,4.928595542907714844e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.476315765380859375e+02,4.929468631744384766e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.162105255126953125e+02,4.929615497589111328e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.581052703857421875e+02,4.929625511169433594e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.371578979492187500e+02,4.929638862609863281e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.581052703857421875e+02,4.929675579071044922e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.581052703857421875e+02,4.929849147796630859e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.581052703857421875e+02,4.930118560791015625e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.685789489746093750e+02,4.931065559387207031e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.581052703857421875e+02,4.931111812591552734e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.685789489746093750e+02,4.931129932403564453e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.476315765380859375e+02,4.931407928466796875e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.685789489746093750e+02,4.931557178497314453e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.266842117309570312e+02,4.931613922119140625e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.790526275634765625e+02,4.932356357574462891e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.685789489746093750e+02,4.932480812072753906e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.790526275634765625e+02,4.932769298553466797e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.581052703857421875e+02,4.932863712310791016e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.371578979492187500e+02,4.933230876922607422e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.790526275634765625e+02,4.933632373809814453e+00,4.988168716430664062e+00
2.000000000000000000e+02,1.895263214111328125e+02,4.933799266815185547e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.685789489746093750e+02,4.934074401855468750e+00,4.988168716430664062e+00
1.371578979492187500e+02,5.336841964721679688e+01,4.934146881103515625e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.476315765380859375e+02,4.934554576873779297e+00,4.988168716430664062e+00
1.895263214111328125e+02,1.895263214111328125e+02,4.934609413146972656e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.790526275634765625e+02,4.935091495513916016e+00,4.988168716430664062e+00
2.000000000000000000e+02,2.000000000000000000e+02,4.935445308685302734e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.581052703857421875e+02,4.935649394989013672e+00,4.988168716430664062e+00
1.790526275634765625e+02,1.895263214111328125e+02,4.935953617095947266e+00,4.988168716430664062e+00
1.790526275634765625e+02,6.384210586547851562e+01,4.936344146728515625e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.685789489746093750e+02,4.936563968658447266e+00,4.988168716430664062e+00
6.384210586547851562e+01,9.526316070556640625e+01,4.936604976654052734e+00,4.988168716430664062e+00
5.336841964721679688e+01,8.478947448730468750e+01,4.936672210693359375e+00,4.988168716430664062e+00
1.895263214111328125e+02,2.000000000000000000e+02,4.936689853668212891e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.057368392944335938e+02,4.937045574188232422e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.790526275634765625e+02,4.937334060668945312e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.162105255126953125e+02,4.937644958496093750e+00,4.988168716430664062e+00
1.685789489746093750e+02,1.895263214111328125e+02,4.937987804412841797e+00,4.988168716430664062e+00
4.289473724365234375e+01,7.431578826904296875e+01,4.938157558441162109e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.266842117309570312e+02,4.938261985778808594e+00,4.988168716430664062e+00
1.790526275634765625e+02,2.000000000000000000e+02,4.938547134399414062e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.371578979492187500e+02,4.938842296600341797e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.476315765380859375e+02,4.939366340637207031e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.581052703857421875e+02,4.939830780029296875e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.685789489746093750e+02,4.940238952636718750e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.790526275634765625e+02,4.940596580505371094e+00,4.988168716430664062e+00
1.581052703857421875e+02,1.895263214111328125e+02,4.940908432006835938e+00,4.988168716430664062e+00
1.685789489746093750e+02,2.000000000000000000e+02,4.941181659698486328e+00,4.988168716430664062e+00
1.057368392944335938e+02,4.289473724365234375e+01,4.943283081054687500e+00,4.988168716430664062e+00
3.242105102539062500e+01,6.384210586547851562e+01,4.943665504455566406e+00,4.988168716430664062e+00
7.431578826904296875e+01,3.242105102539062500e+01,4.944490909576416016e+00,4.988168716430664062e+00
1.581052703857421875e+02,2.000000000000000000e+02,4.944796562194824219e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.895263214111328125e+02,4.944962024688720703e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.790526275634765625e+02,4.945180892944335938e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.685789489746093750e+02,4.945476531982421875e+00,4.988168716430664062e+00
1.895263214111328125e+02,6.384210586547851562e+01,4.945581436157226562e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.581052703857421875e+02,4.945883750915527344e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.476315765380859375e+02,4.946456909179687500e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.371578979492187500e+02,4.947283267974853516e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.266842117309570312e+02,4.948509216308593750e+00,4.988168716430664062e+00
1.476315765380859375e+02,5.336841964721679688e+01,4.949195384979248047e+00,4.988168716430664062e+00
1.476315765380859375e+02,2.000000000000000000e+02,4.949644088745117188e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.162105255126953125e+02,4.950385570526123047e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.895263214111328125e+02,4.950456619262695312e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.790526275634765625e+02,4.951471328735351562e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.685789489746093750e+02,4.952761173248291016e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.057368392944335938e+02,4.953373908996582031e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.581052703857421875e+02,4.954433917999267578e+00,4.988168716430664062e+00
2.000000000000000000e+02,6.384210586547851562e+01,4.955736160278320312e+00,4.988168716430664062e+00
1.371578979492187500e+02,2.000000000000000000e+02,4.956036567687988281e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.476315765380859375e+02,4.956652164459228516e+00,4.988168716430664062e+00
1.266842117309570312e+02,1.895263214111328125e+02,4.957781314849853516e+00,4.988168716430664062e+00
5.336841964721679688e+01,9.526316070556640625e+01,4.958371639251708984e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.371578979492187500e+02,4.959673881530761719e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.790526275634765625e+02,4.959959030151367188e+00,4.988168716430664062e+00
2.194736862182617188e+01,5.336841964721679688e+01,4.961918354034423828e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.685789489746093750e+02,4.962725162506103516e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.266842117309570312e+02,4.963920593261718750e+00,4.988168716430664062e+00
1.266842117309570312e+02,2.000000000000000000e+02,4.964364528656005859e+00,4.988168716430664062e+00
1.581052703857421875e+02,5.336841964721679688e+01,4.966108798980712891e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.581052703857421875e+02,4.966311454772949219e+00,4.988168716430664062e+00
5.336841964721679688e+01,2.194736862182617188e+01,4.966591835021972656e+00,4.988168716430664062e+00
4.289473724365234375e+01,8.478947448730468750e+01,4.967278480529785156e+00,4.988168716430664062e+00
1.162105255126953125e+02,1.895263214111328125e+02,4.967428207397460938e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.162105255126953125e+02,4.970118045806884766e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.476315765380859375e+02,4.971071720123291016e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.790526275634765625e+02,4.971274375915527344e+00,4.988168716430664062e+00
1.162105255126953125e+02,4.289473724365234375e+01,4.971885681152343750e+00,4.988168716430664062e+00
1.162105255126953125e+02,2.000000000000000000e+02,4.975118637084960938e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.685789489746093750e+02,4.976194381713867188e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.371578979492187500e+02,4.977571010589599609e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.057368392944335938e+02,4.979594230651855469e+00,4.988168716430664062e+00
1.057368392944335938e+02,1.895263214111328125e+02,4.980023384094238281e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.581052703857421875e+02,4.982625961303710938e+00,4.988168716430664062e+00
3.242105102539062500e+01,7.431578826904296875e+01,4.984576225280761719e+00,4.988168716430664062e+00
1.685789489746093750e+02,5.336841964721679688e+01,4.985016345977783203e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.790526275634765625e+02,4.986234664916992188e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.266842117309570312e+02,4.986748695373535156e+00,4.988168716430664062e+00
1.057368392944335938e+02,2.000000000000000000e+02,4.988917350769042969e+00,4.988168716430664062e+00
1.371578979492187500e+02,1.147368431091308594e+01,4.991034030914306641e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.476315765380859375e+02,4.991250514984130859e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.685789489746093750e+02,4.994260787963867188e+00,4.988168716430664062e+00
4.289473724365234375e+01,9.526316070556640625e+01,4.994961261749267578e+00,4.988168716430664062e+00
9.526316070556640625e+01,1.895263214111328125e+02,4.996371269226074219e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.162105255126953125e+02,5.000255584716796875e+00,4.988168716430664062e+00
8.478947448730468750e+01,3.242105102539062500e+01,5.001069068908691406e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.371578979492187500e+02,5.003175258636474609e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.581052703857421875e+02,5.004878044128417969e+00,4.988168716430664062e+00
1.266842117309570312e+02,4.289473724365234375e+01,5.005092620849609375e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.790526275634765625e+02,5.005909919738769531e+00,4.988168716430664062e+00
1.790526275634765625e+02,5.336841964721679688e+01,5.006041526794433594e+00,4.988168716430664062e+00
9.526316070556640625e+01,2.000000000000000000e+02,5.006549835205078125e+00,4.988168716430664062e+00
8.478947448730468750e+01,1.895263214111328125e+02,5.017514228820800781e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.685789489746093750e+02,5.018383026123046875e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.476315765380859375e+02,5.019318580627441406e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.266842117309570312e+02,5.020284175872802734e+00,4.988168716430664062e+00
4.289473724365234375e+01,1.057368392944335938e+02,5.021188259124755859e+00,4.988168716430664062e+00
3.242105102539062500e+01,8.478947448730468750e+01,5.021871566772460938e+00,4.988168716430664062e+00
2.194736862182617188e+01,6.384210586547851562e+01,5.022514343261718750e+00,4.988168716430664062e+00
8.478947448730468750e+01,2.000000000000000000e+02,5.029024600982666016e+00,4.988168716430664062e+00
1.895263214111328125e+02,5.336841964721679688e+01,5.029300689697265625e+00,4.988168716430664062e+00
1.147368431091308594e+01,4.289473724365234375e+01,5.030989170074462891e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.790526275634765625e+02,5.031705856323242188e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.581052703857421875e+02,5.035113334655761719e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.371578979492187500e+02,5.039624691009521484e+00,4.988168716430664062e+00
1.371578979492187500e+02,4.289473724365234375e+01,5.043277740478515625e+00,4.988168716430664062e+00
7.431578826904296875e+01,1.895263214111328125e+02,5.044799804687500000e+00,4.988168716430664062e+00
4.289473724365234375e+01,1.162105255126953125e+02,5.045973777770996094e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.685789489746093750e+02,5.050507068634033203e+00,4.988168716430664062e+00
2.000000000000000000e+02,5.336841964721679688e+01,5.054899215698242188e+00,4.988168716430664062e+00
3.242105102539062500e+01,9.526316070556640625e+01,5.055836200714111328e+00,4.988168716430664062e+00
7.431578826904296875e+01,2.000000000000000000e+02,5.057626247406005859e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.476315765380859375e+02,5.058236122131347656e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.790526275634765625e+02,5.065462112426757812e+00,4.988168716430664062e+00
4.289473724365234375e+01,1.266842117309570312e+02,5.069346427917480469e+00,4.988168716430664062e+00
9.526316070556640625e+01,3.242105102539062500e+01,5.070431709289550781e+00,4.988168716430664062e+00
2.194736862182617188e+01,7.431578826904296875e+01,5.074134349822998047e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.581052703857421875e+02,5.076095581054687500e+00,4.988168716430664062e+00
6.384210586547851562e+01,1.895263214111328125e+02,5.079951763153076172e+00,4.988168716430664062e+00
1.476315765380859375e+02,4.289473724365234375e+01,5.086746692657470703e+00,4.988168716430664062e+00
3.242105102539062500e+01,1.057368392944335938e+02,5.086793899536132812e+00,4.988168716430664062e+00
6.384210586547851562e+01,2.194736862182617188e+01,5.088295459747314453e+00,4.988168716430664062e+00
4.289473724365234375e+01,1.371578979492187500e+02,5.091351509094238281e+00,4.988168716430664062e+00
1.476315765380859375e+02,1.147368431091308594e+01,5.092757701873779297e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.685789489746093750e+02,5.093194484710693359e+00,4.988168716430664062e+00
6.384210586547851562e+01,2.000000000000000000e+02,5.093961238861083984e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.790526275634765625e+02,5.109540462493896484e+00,4.988168716430664062e+00
4.289473724365234375e+01,1.476315765380859375e+02,5.112050056457519531e+00,4.988168716430664062e+00
3.242105102539062500e+01,1.162105255126953125e+02,5.115061759948730469e+00,4.988168716430664062e+00
2.194736862182617188e+01,8.478947448730468750e+01,5.118454456329345703e+00,4.988168716430664062e+00
1.147368431091308594e+01,5.336841964721679688e+01,5.124135017395019531e+00,4.988168716430664062e+00
5.336841964721679688e+01,1.895263214111328125e+02,5.125152587890625000e+00,4.988168716430664062e+00
4.289473724365234375e+01,1.581052703857421875e+02,5.131520271301269531e+00,4.988168716430664062e+00
1.581052703857421875e+02,4.289473724365234375e+01,5.135727405548095703e+00,4.988168716430664062e+00
